cg00008713	18	11980953			IMPA2	NM_014214	TSS1500	chr18:11980483-11982142	Island	ClassA	chr18:11980483-11982142*Island	9	0
cg00008737	19	51021200	rs58286236		LRRC4B	NM_001080457	Body	chr19:51020296-51022796	Island	ClassA	chr19:51020296-51022796*Island	7	0
cg00008800	2	38710171								ClassD		NA	0
cg00008810	1	53924763			DMRTB1	NM_033067	TSS1500	chr1:53925191-53926228	N_Shore	ClassA	chr1:53925191-53926228*N_Shore	8	0
cg00008819	4	3257791		rs61790518	C4orf44;C4orf44	NM_001042690;NM_001012982	3'UTR;Body	chr4:3254957-3255175	S_Shelf	ClassA	chr4:3254957-3255175*S_Shelf	4	0
cg00008823	1	52344227	rs72901974		NRD1;NRD1	NM_002525;NM_001101662	1stExon;1stExon	chr1:52344178-52344939	Island	ClassA	chr1:52344178-52344939*Island	11	0
cg00008839	19	2269146			OAZ1	NM_004152	TSS1500	chr19:2269115-2271364	Island	ClassA	chr19:2269115-2271364*Island	12	0
cg00008932	X	71498597			RPS4X	NM_001007	TSS1500	chrX:71496700-71497227	S_Shore	ClassA	chrX:71496700-71497227*S_Shore	4	0
cg00008945	X	80377379			HMGN5	NM_030763	5'UTR			ClassC		NA	0
cg00008971	1	45966925			MMACHC;CCDC163P	NM_015506;NM_001102601	Body;TSS1500	chr1:45965586-45966049	S_Shore	ClassA	chr1:45965586-45966049*S_Shore	2	0
cg00009001	12	120151890			MIR1178;CIT	NR_031589;NM_007174	TSS1500;Body			ClassC		NA	0
cg00009038	2	132152167						chr2:132152149-132152440	Island	ClassB	chr2:132152149-132152440*Island	3	1
cg00009053	11	61283865			SYT7	NM_004200	3'UTR	chr11:61283864-61284147	Island	ClassA	chr11:61283864-61284147*Island	4	0
cg00009088	11	60930188			VPS37C	NM_017966	TSS1500	chr11:60928560-60929262	S_Shore	ClassA	chr11:60928560-60929262*S_Shore	2	0
cg00009167	1	109656433			KIAA1324;C1orf194;C1orf194	NM_020775;NM_001122961;NM_001122961	TSS200;5'UTR;1stExon	chr1:109656095-109656611	Island	ClassA	chr1:109656095-109656611*Island	6	0
cg00009196	20	19954588	rs199575		RIN2	NM_018993	Body	chr20:19955536-19956034	N_Shore	ClassA	chr20:19955536-19956034*N_Shore	2	0
cg00009214	12	16064569			DERA	NM_015954	Body	chr12:16064080-16064534	S_Shore	ClassA	chr12:16064080-16064534*S_Shore	1	0
cg00009292	1	50882082						chr1:50881884-50882103	Island	ClassB	chr1:50881884-50882103*Island	3	0
cg00009293	7	44151172			AEBP1	NM_001129	Body	chr7:44152227-44152505	N_Shore	ClassA	chr7:44152227-44152505*N_Shore	2	0
cg00009306	14	22989583	rs78011553	rs74038932						ClassD		NA	0
cg00009349	14	22674549								ClassD		NA	0
cg00009364	14	56586028			PELI2	NM_021255	Body	chr14:56585042-56586234	Island	ClassA	chr14:56585042-56586234*Island	4	0
cg00009407	14	89290921	rs79029128		TTC8;TTC8;TTC8	NM_198310;NM_144596;NM_198309	TSS200;TSS200;TSS200	chr14:89290918-89291355	Island	ClassA	chr14:89290918-89291355*Island	4	0
cg00009412	2	118572392			DDX18	NM_006773	1stExon	chr2:118572112-118572627	Island	ClassA	chr2:118572112-118572627*Island	9	0
cg00009421	2	44065571			ABCG5;ABCG8	NM_022436;NM_022437	Body;TSS1500			ClassC		NA	0
cg00009436	4	186402631								ClassD		NA	0
cg00009523	2	1165351		rs5024308	SNTG2	NM_018968	Body	chr2:1163016-1163820	S_Shore	ClassA	chr2:1163016-1163820*S_Shore	1	0
cg00009553	16	61854084	rs7191782		CDH8	NM_001796	Body			ClassC		NA	0
cg00009750	2	202730892			CDK15	NM_139158	Body			ClassC		NA	0
cg00009796	16	33318910						chr16:33318698-33319468	Island	ClassB	chr16:33318698-33319468*Island	3	1
cg00009834	1	1347671								ClassD		NA	0
cg00009871	13	103532260			LOC121952	NR_026965	TSS200			ClassC		NA	0
cg00009916	1	65613819		rs7551080	AK3L1;AK3L1;AK3L1	NM_001005353;NM_013410;NM_203464	5'UTR;TSS200;5'UTR	chr1:65613041-65614898	Island	ClassA	chr1:65613041-65614898*Island	15	0
cg00009922	13	110867376	rs16975617		COL4A1	NM_001845	Body			ClassC		NA	0
cg00009927	16	1157223						chr16:1154940-1155319	S_Shore	ClassB	chr16:1154940-1155319*S_Shore	2	0
cg00009944	21	48017232	rs78486681					chr21:48018542-48018791	N_Shore	ClassB	chr21:48018542-48018791*N_Shore	1	0
cg00009970	18	48723811			MEX3C;MEX3C	NM_016626;NM_016626	1stExon;5'UTR	chr18:48724198-48724425	N_Shore	ClassA	chr18:48724198-48724425*N_Shore	4	0
cg00010046	16	88729480			MGC23284;MGC23284;MVD	NR_024402;NR_024399;NM_002461	TSS1500;TSS1500;1stExon	chr16:88729108-88730410	Island	ClassA	chr16:88729108-88730410*Island	13	0
cg00010078	2	109967172	rs79452191		SH3RF3	NM_001099289	Body			ClassC		NA	0
cg00010108	4	1615271								ClassD		NA	0
cg00010168	10	99258642			MMS19;UBTD1	NM_022362;NM_024954	TSS1500;TSS200	chr10:99257940-99259520	Island	ClassA	chr10:99257940-99259520*Island	13	0
cg00010242	14	81580765	rs35080161	rs12586613	TSHR	NM_000369	Body			ClassC		NA	1
cg00010266	8	145734519			MFSD3	NM_138431	TSS200	chr8:145733793-145735370	Island	ClassA	chr8:145733793-145735370*Island	11	0
cg00010445	19	14089630			RFX1	NM_002918	Body	chr19:14089570-14089796	Island	ClassA	chr19:14089570-14089796*Island	2	0
cg00010654	1	45476118			HECTD3	NM_024602	Body	chr1:45476225-45477022	N_Shore	ClassA	chr1:45476225-45477022*N_Shore	1	0
cg00010659	6	10723146			TMEM14C;TMEM14C	NM_001165258;NM_016462	TSS200;TSS200	chr6:10723022-10723609	Island	ClassA	chr6:10723022-10723609*Island	10	0
cg00010672	2	55281781						chr2:55276555-55278044	S_Shelf	ClassB	chr2:55276555-55278044*S_Shelf	1	0
cg00010742	1	91182989			BARHL2	NM_020063	TSS200	chr1:91183240-91184540	N_Shore	ClassA	chr1:91183240-91184540*N_Shore	2	0
cg00010789	2	232321341			NCL;SNORA75;SNORD20	NM_005381;NR_002921;NR_002908	Body;TSS1500;TSS200			ClassC		NA	0
cg00010853	6	30653167			KIAA1949;KIAA1949	NM_001134870;NM_133471	Body;1stExon	chr6:30654392-30654934	N_Shore	ClassA	chr6:30654392-30654934*N_Shore	19	0
cg00010890	12	76406513								ClassD		NA	0
cg00010932	2	170680664			METTL5	NM_014168	Body	chr2:170681219-170681587	N_Shore	ClassA	chr2:170681219-170681587*N_Shore	4	0
cg00010946	3	157819282			SHOX2;SHOX2;SHOX2	NM_001163678;NM_006884;NM_003030	Body;Body;Body	chr3:157821232-157821604	N_Shore	ClassA	chr3:157821232-157821604*N_Shore	3	0
cg00010947	4	84377400			HELQ;MRPS18C	NM_133636;NM_016067	TSS1500;Body	chr4:84376666-84377237	S_Shore	ClassA	chr4:84376666-84377237*S_Shore	3	0
cg00010954	16	54620055								ClassD		NA	0
cg00010992	4	90032982			TIGD2	NM_145715	TSS1500	chr4:90031904-90033005	Island	ClassA	chr4:90031904-90033005*Island	4	0
cg00011122	16	11439027			C16orf75	NM_152308	TSS1500	chr16:11439186-11439767	N_Shore	ClassA	chr16:11439186-11439767*N_Shore	4	0
cg00011200	X	48380234			EBP;EBP	NM_006579;NM_006579	1stExon;5'UTR	chrX:48379897-48380637	Island	ClassA	chrX:48379897-48380637*Island	6	0
cg00011203	1	9259066						chr1:9258565-9258956	S_Shore	ClassB	chr1:9258565-9258956*S_Shore	2	0
cg00011225	2	219738314			WNT6	NM_006522	Body	chr2:219738081-219738788	Island	ClassA	chr2:219738081-219738788*Island	5	0
cg00011239	2	20876220								ClassD		NA	0
cg00011247	8	64081001			YTHDF3	NM_152758	TSS200	chr8:64080674-64081766	Island	ClassA	chr8:64080674-64081766*Island	12	0
cg00011284	16	53469344			RBL2	NM_005611	Body	chr16:53468284-53469209	S_Shore	ClassA	chr16:53468284-53469209*S_Shore	2	0
cg00011346	2	213403859	rs78079742	rs6735267	ERBB4;ERBB4	NM_005235;NM_001042599	TSS1500;TSS1500	chr2:213402180-213403867	Island	ClassA	chr2:213402180-213403867*Island	8	0
cg00011350	12	49444296			MLL2	NM_003482	Body			ClassC		NA	0
cg00011459	16	8890425			TMEM186;PMM2	NM_015421;NM_000303	Body;TSS1500	chr16:8891322-8891928	N_Shore	ClassA	chr16:8891322-8891928*N_Shore	3	0
cg00011460	4	40439822			RBM47;RBM47	NM_001098634;NM_019027	Body;Body	chr4:40439821-40440905	Island	ClassA	chr4:40439821-40440905*Island	4	0
cg00011482	14	37128790			PAX9	NM_006194	5'UTR	chr14:37126786-37128274	S_Shore	ClassA	chr14:37126786-37128274*S_Shore	4	0
cg00011513	1	152484386			LCE5A	NM_178438	3'UTR	chr1:152487978-152488270	N_Shelf	ClassA	chr1:152487978-152488270*N_Shelf	1	0
cg00011564	16	3591728	rs76430099		NLRC3	NM_178844	3'UTR			ClassC		NA	0
cg00011578	19	46850432			PPP5C	NM_006247	1stExon	chr19:46850185-46850678	Island	ClassA	chr19:46850185-46850678*Island	5	0
cg00011605	16	85193529	rs74435804					chr16:85196735-85196992	N_Shelf	ClassB	chr16:85196735-85196992*N_Shelf	2	0
cg00011616	17	75672423								ClassD		NA	0
cg00011717	1	5918462								ClassD		NA	0
cg00011740	16	49311903						chr16:49311413-49312308	Island	ClassB	chr16:49311413-49312308*Island	7	0
cg00011754	3	14584788			GRIP2	NM_001080423	TSS1500			ClassC		NA	0
cg00011856	2	217560946			IGFBP5	NM_000599	TSS1500	chr2:217559039-217559484	S_Shore	ClassA	chr2:217559039-217559484*S_Shore	10	0
cg00011861	14	103607265						chr14:103604539-103605504	S_Shore	ClassB	chr14:103604539-103605504*S_Shore	1	0
cg00011891	X	153714660			UBL4A	NM_014235	Body	chrX:153714288-153715375	Island	ClassA	chrX:153714288-153715375*Island	8	0
cg00011924	17	8301192			RNF222	NM_001146684	TSS200			ClassC		NA	0
cg00011994	6	30711904			FLOT1;IER3	NM_005803;NM_003897	TSS1500;Body	chr6:30710307-30712440	Island	ClassA	chr6:30710307-30712440*Island	64	1
cg00012036	17	73775612			H3F3B	NM_005324	5'UTR	chr17:73774789-73776044	Island	ClassA	chr17:73774789-73776044*Island	12	0
cg00012123	5	667619		rs72707023	TPPP	NM_007030	Body	chr5:667947-668589	N_Shore	ClassA	chr5:667947-668589*N_Shore	4	0
cg00012126	2	193061253						chr2:193058995-193060812	S_Shore	ClassB	chr2:193058995-193060812*S_Shore	1	0
cg00012148	6	54172997			TINAG	NM_014464	TSS1500			ClassC		NA	0
cg00012194	22	50720288	rs79484015		PLXNB2	NM_012401	Body	chr22:50718979-50721884	Island	ClassA	chr22:50718979-50721884*Island	9	0
cg00012199	14	21151024	rs80092541		ANG;RNASE4	NM_001145;NM_002937	TSS1500;TSS1500	chr14:21150918-21151224	Island	ClassA	chr14:21150918-21151224*Island	4	0
cg00012203	2	219082015			ARPC2;ARPC2	NM_005731;NM_152862	TSS200;5'UTR	chr2:219081653-219082032	Island	ClassA	chr2:219081653-219082032*Island	10	0
cg00012238	18	21718458			CABYR;CABYR;CABYR;CABYR;CABYR;CABYR	NM_138643;NM_012189;NM_153769;NM_153768;NM_153770;NM_138644	TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500	chr18:21718862-21719550	N_Shore	ClassA	chr18:21718862-21719550*N_Shore	6	0
cg00012317	1	149370974		rs55977256	FCGR1C	NR_027484	Body			ClassC		NA	0
cg00012343	6	15556908			DTNBP1;DTNBP1;DTNBP1	NM_183041;NM_183040;NM_032122	Body;Body;Body			ClassC		NA	1
cg00012362	1	153599487		rs71626778	S100A13;S100A13;S100A13;S100A13;S100A1;S100A13;S100A13	NM_005979;NM_001024213;NM_001024211;NM_001024213;NM_006271;NM_001024210;NM_001024212	5'UTR;1stExon;5'UTR;5'UTR;TSS1500;5'UTR;5'UTR			ClassC		NA	0
cg00012386	1	227922512			JMJD4;JMJD4;SNAP47	NM_023007;NM_001161465;NM_053052	Body;Body;TSS200	chr1:227922643-227923431	N_Shore	ClassA	chr1:227922643-227923431*N_Shore	7	0
cg00012395	X	129472061						chrX:129473463-129473945	N_Shore	ClassB	chrX:129473463-129473945*N_Shore	1	0
cg00012397	11	17756435			KCNC1;KCNC1	NM_004976;NM_001112741	TSS1500;TSS1500	chr11:17756056-17758286	Island	ClassA	chr11:17756056-17758286*Island	9	0
cg00012469	7	140771419						chr7:140772358-140774560	N_Shore	ClassB	chr7:140772358-140774560*N_Shore	2	0
cg00012522	15	98503952			ARRDC4;ARRDC4	NM_183376;NM_183376	1stExon;5'UTR	chr15:98503534-98504649	Island	ClassA	chr15:98503534-98504649*Island	13	0
cg00012529	12	132896897			GALNT9	NM_001122636	Body	chr12:132896299-132896569	S_Shore	ClassA	chr12:132896299-132896569*S_Shore	7	0
cg00012576	13	94568320			GPC6	NM_005708	Body			ClassC		NA	0
cg00012638	6	39280541			KCNK17;KCNK17	NM_031460;NM_001135111	Body;Body	chr6:39281135-39282215	N_Shore	ClassA	chr6:39281135-39282215*N_Shore	1	0
cg00012692	13	20805487	rs11843171		GJB6;GJB6;GJB6;GJB6	NM_001110220;NM_001110219;NM_001110221;NM_006783	5'UTR;5'UTR;5'UTR;TSS200	chr13:20806016-20806867	N_Shore	ClassA	chr13:20806016-20806867*N_Shore	11	0
cg00012698	15	34158767			AVEN	NM_020371	3'UTR			ClassC		NA	0
cg00012701	6	30434338						chr6:30434029-30434422	Island	ClassB	chr6:30434029-30434422*Island	13	0
cg00012762	17	72744649			SLC9A3R1	NM_004252	TSS200	chr17:72744428-72745952	Island	ClassA	chr17:72744428-72745952*Island	9	0
cg00012792	6	8064493		rs76855186	MUTED	NM_201280	Body	chr6:8064046-8064765	Island	ClassA	chr6:8064046-8064765*Island	7	0
cg00012920	17	73911257			FBF1	NM_001080542	Body	chr17:73910088-73910350	S_Shore	ClassA	chr17:73910088-73910350*S_Shore	3	0
cg00012960	16	411011						chr16:409984-411491	Island	ClassB	chr16:409984-411491*Island	8	0
cg00012992	14	61788345			PRKCH	NM_006255	TSS200	chr14:61787880-61789467	Island	ClassA	chr14:61787880-61789467*Island	10	0
cg00013006	11	4389856			OR52B4	NM_001005161	TSS1500			ClassC		NA	0
cg00013015	6	33866316								ClassD		NA	0
cg00013196	8	88885254			DCAF4L2	NM_152418	1stExon	chr8:88886171-88886445	N_Shore	ClassA	chr8:88886171-88886445*N_Shore	6	1
cg00013301	4	72894733						chr4:72897564-72897964	N_Shelf	ClassB	chr4:72897564-72897964*N_Shelf	1	0
cg00013349	1	77049380			ST6GALNAC3	NM_152996	Body			ClassC		NA	0
cg00013369	1	192857594								ClassD		NA	0
cg00013374	7	100730520			TRIM56	NM_030961	5'UTR	chr7:100732088-100732424	N_Shore	ClassA	chr7:100732088-100732424*N_Shore	6	0
cg00013409	1	38231980			EPHA10;EPHA10	NM_001099439;NM_173641	TSS1500;TSS1500	chr1:38229838-38230888	S_Shore	ClassA	chr1:38229838-38230888*S_Shore	7	0
cg00013410	17	60142592			MED13;MED13	NM_005121;NM_005121	1stExon;5'UTR	chr17:60142247-60143516	Island	ClassA	chr17:60142247-60143516*Island	7	0
cg00013441	12	123258908			CCDC62;CCDC62;CCDC62	NM_201435;NR_027918;NM_032573	TSS200;TSS200;TSS200			ClassC		NA	0
cg00013451	8	23711589			STC1	NM_003155	Body			ClassC		NA	0
cg00013475	2	71680721			DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF	NM_001130981;NM_001130980;NM_001130978;NM_001130976;NM_001130977;NM_003494;NM_001130979	TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200	chr2:71680558-71681276	Island	ClassA	chr2:71680558-71681276*Island	7	0
cg00013540	7	74508806		rs2655956	GTF2IRD2B	NM_001003795	5'UTR	chr7:74508135-74509130	Island	ClassA	chr7:74508135-74509130*Island	2	1
cg00013543	6	32042658			TNXB	NM_019105	Body			ClassC		NA	1
cg00013569	17	80615692			RAB40B	NM_006822	3'UTR			ClassC		NA	0
cg00013618	22	22380839								ClassD		NA	0
cg00013655	16	629015		rs59476302	PIGQ;PIGQ	NM_148920;NM_004204	Body;Body	chr16:629463-629903	N_Shore	ClassA	chr16:629463-629903*N_Shore	1	0
cg00013660	9	140068770						chr9:140068792-140069082	N_Shore	ClassB	chr9:140068792-140069082*N_Shore	1	0
cg00013733	19	1423273			DAZAP1;DAZAP1	NM_018959;NM_170711	Body;Body	chr19:1423752-1424006	N_Shore	ClassA	chr19:1423752-1424006*N_Shore	1	0
cg00013804	2	9358577			ASAP2;ASAP2	NM_001135191;NM_003887	Body;Body			ClassC		NA	0
cg00013809	7	158249711			PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body;Body;Body	chr7:158250128-158250497	N_Shore	ClassA	chr7:158250128-158250497*N_Shore	1	0
cg00013899	1	64992433			CACHD1	NM_020925	Body			ClassC		NA	0
cg00013993	19	7533810			ARHGEF18;ARHGEF18	NM_015318;NM_001130955	Body;Body	chr19:7531810-7532669	S_Shore	ClassA	chr19:7531810-7532669*S_Shore	1	0
cg00014085	2	85581505			ELMOD3;ELMOD3;ELMOD3;ELMOD3;RETSAT	NM_001135021;NM_001135022;NM_001135023;NM_032213;NM_017750	TSS1500;TSS1500;TSS1500;TSS1500;1stExon	chr2:85581618-85581963	N_Shore	ClassA	chr2:85581618-85581963*N_Shore	4	0
cg00014104	22	22220367			MAPK1;MAPK1	NM_138957;NM_002745	Body;Body	chr22:22221055-22222367	N_Shore	ClassA	chr22:22221055-22222367*N_Shore	1	0
cg00014112	2	127413530		rs72831596	GYPC;GYPC	NM_016815;NM_002101	TSS200;TSS200	chr2:127413696-127414171	N_Shore	ClassA	chr2:127413696-127414171*N_Shore	5	0
cg00014118	1	1935561	rs72636339		KIAA1751	NM_001080484	TSS1500	chr1:1935166-1935452	S_Shore	ClassA	chr1:1935166-1935452*S_Shore	4	0
cg00014152	X	48457128			WDR13;WDR13;WDR13;WDR13	NR_029427;NM_017883;NM_001166426;NM_001166426	Body;Body;5'UTR;1stExon	chrX:48457110-48457338	Island	ClassA	chrX:48457110-48457338*Island	4	0
cg00014168	1	6511878			ESPN	NM_031475	Body	chr1:6511689-6512110	Island	ClassA	chr1:6511689-6512110*Island	3	1
cg00014194	9	137978763	rs11794082		OLFM1;OLFM1	NM_014279;NM_006334	Body;Body	chr9:137978821-137980254	N_Shore	ClassA	chr9:137978821-137980254*N_Shore	4	0
cg00014203	17	7757969			KDM6B;TMEM88	NM_001080424;NM_203411	3'UTR;TSS1500	chr17:7758607-7758980	N_Shore	ClassA	chr17:7758607-7758980*N_Shore	13	0
cg00014260	8	10383071			T-SP1	NM_198464	TSS200			ClassC		NA	0
cg00014272	19	2329227			SPPL2B;SPPL2B;LSM7	NM_001077238;NM_152988;NM_016199	Body;Body;TSS1500	chr19:2328364-2329089	S_Shore	ClassA	chr19:2328364-2329089*S_Shore	2	0
cg00014285	2	200716175						chr2:200715388-200716067	S_Shore	ClassB	chr2:200715388-200716067*S_Shore	2	0
cg00014289	11	124709875						chr11:124709222-124709957	Island	ClassB	chr11:124709222-124709957*Island	6	0
cg00014301	2	3327027			TSSC1	NM_003310	Body			ClassC		NA	0
cg00014333	8	20130023								ClassD		NA	0
cg00014377	7	101364176								ClassD		NA	0
cg00014445	1	44034053			PTPRF;PTPRF	NM_002840;NM_130440	Body;Body	chr1:44031286-44031853	S_Shelf	ClassA	chr1:44031286-44031853*S_Shelf	1	0
cg00014484	12	131865279								ClassD		NA	0
cg00014561	16	56762906			NUP93	NM_014669	TSS1500	chr16:56763993-56764482	N_Shore	ClassA	chr16:56763993-56764482*N_Shore	7	1
cg00014638	10	94113651				NM_017824	3'UTR			ClassD		NA	0
cg00014665	8	142243060								ClassD		NA	0
cg00014667	13	113805721	rs12865585	rs12865580				chr13:113807288-113807865	N_Shore	ClassB	chr13:113807288-113807865*N_Shore	2	0
cg00014733	22	29730659			AP1B1;SNORD125;AP1B1;AP1B1	NM_001166019;NR_003686;NM_001127;NM_145730	Body;TSS1500;Body;Body			ClassC		NA	0
cg00014748	6	58777304	rs9500512	rs28858982						ClassD		NA	1
cg00014752	5	132073447			KIF3A	NM_007054	TSS200	chr5:132072695-132073429	S_Shore	ClassA	chr5:132072695-132073429*S_Shore	5	0
cg00014754	8	143761811			PSCA	NM_005672	TSS200			ClassC		NA	0
cg00014786	7	6614945						chr7:6616918-6617277	N_Shore	ClassB	chr7:6616918-6617277*N_Shore	1	0
cg00014806	19	2475658	rs3729534		GADD45B	NM_015675	TSS1500	chr19:2474610-2476828	Island	ClassA	chr19:2474610-2476828*Island	11	0
cg00014830	17	77765733	rs60072941					chr17:77763364-77767356	Island	ClassB	chr17:77763364-77767356*Island	15	0
cg00014837	12	6757257			ACRBP	NM_032489	TSS1500	chr12:6756001-6756679	S_Shore	ClassA	chr12:6756001-6756679*S_Shore	3	0
cg00014900	1	44438411			DPH2;DPH2	NM_001039589;NM_001384	3'UTR;3'UTR	chr1:44440142-44441256	N_Shore	ClassA	chr1:44440142-44441256*N_Shore	2	0
cg00014986	17	79849735			ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;THOC4	NM_001002245;NM_016476;NM_001002248;NM_001002246;NM_001002244;NM_001002247;NM_016476;NM_001002249;NM_001002244;NM_005782	5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;TSS200;1stExon;TSS1500	chr17:79848512-79849981	Island	ClassA	chr17:79848512-79849981*Island	16	0
cg00014996	18	158348			USP14;USP14	NM_001037334;NM_005151	TSS200;TSS200	chr18:158278-159311	Island	ClassA	chr18:158278-159311*Island	9	0
cg00014998	2	177014962			HOXD4;MIR10B	NM_014621;NR_029609	TSS1500;TSS200	chr2:177014948-177015214	Island	ClassA	chr2:177014948-177015214*Island	8	0
cg00015024	10	97803045			CCNJ;CCNJ;CCNJ	NM_001134376;NM_019084;NM_001134375	TSS200;TSS200;TSS200	chr10:97802871-97804262	Island	ClassA	chr10:97802871-97804262*Island	13	0
cg00015058	2	66652949						chr2:66652691-66654218	Island	ClassB	chr2:66652691-66654218*Island	6	0
cg00015121	14	24024633			THTPA;THTPA;THTPA	NR_023314;NM_024328;NM_001126339	TSS1500;TSS1500;TSS1500	chr14:24025006-24025577	N_Shore	ClassA	chr14:24025006-24025577*N_Shore	3	0
cg00015261	16	35029997								ClassD		NA	1
cg00015286	1	39112662								ClassD		NA	1
cg00015319	12	54500832			FLJ12825	NR_026655	Body	chr12:54500127-54501158	Island	ClassA	chr12:54500127-54501158*Island	3	0
cg00015340	6	19086423								ClassD		NA	0
cg00015343	11	44786266			TSPAN18	NM_130783	5'UTR			ClassC		NA	0
cg00015373	9	134247288						chr9:134248688-134249160	N_Shore	ClassB	chr9:134248688-134249160*N_Shore	2	0
cg00015530	8	145052950			PARP10	NM_032789	Body	chr8:145047293-145052305	S_Shore	ClassA	chr8:145047293-145052305*S_Shore	1	0
cg00015572	6	28479502			GPX6	NM_182701	Body			ClassC		NA	1
cg00015603	2	241069873			MYEOV2	NM_138336	Body	chr2:241069198-241069400	S_Shore	ClassA	chr2:241069198-241069400*S_Shore	5	0
cg00015639	14	24554539			NRL	NM_006177	TSS1500	chr14:24550317-24551148	S_Shelf	ClassA	chr14:24550317-24551148*S_Shelf	3	0
cg00015699	12	90313589								ClassD		NA	0
cg00015770	4	122302007			QRFPR;QRFPR	NM_198179;NM_198179	1stExon;5'UTR	chr4:122301567-122302290	Island	ClassA	chr4:122301567-122302290*Island	11	0
cg00015930	1	46921746								ClassD		NA	0
cg00016066	15	57210658			TCF12;LOC145783;TCF12;TCF12;TCF12	NM_207037;NR_015419;NM_207038;NM_003205;NM_207036	TSS200;Body;TSS200;TSS200;TSS200	chr15:57210226-57212005	Island	ClassA	chr15:57210226-57212005*Island	11	0
cg00016127	11	56310671			OR8U8;OR5M11	NM_001013356;NM_001005245	Body;1stExon			ClassC		NA	0
cg00016156	5	170815183			NPM1;NPM1;NPM1	NM_002520;NM_199185;NM_001037738	Body;Body;Body	chr5:170814447-170815655	Island	ClassA	chr5:170814447-170815655*Island	13	0
cg00016223	6	36515007	rs45524837	rs35034227	STK38;STK38	NM_007271;NM_007271	1stExon;5'UTR	chr6:36514995-36515308	Island	ClassA	chr6:36514995-36515308*Island	3	0
cg00016238	1	244374065								ClassD		NA	0
cg00016255	17	41133928			AARSD1;AARSD1;RUNDC1;AARSD1	NM_001142653;NM_001136042;NM_173079;NM_001142654	TSS1500;TSS1500;Body;TSS1500	chr17:41132462-41133367	S_Shore	ClassA	chr17:41132462-41133367*S_Shore	1	0
cg00016324	2	144223682			ARHGAP15	NM_018460	Body			ClassC		NA	0
cg00016360	7	21582131	rs72655962		DNAH11	NM_003777	TSS1500	chr7:21582443-21583313	N_Shore	ClassA	chr7:21582443-21583313*N_Shore	1	0
cg00016406	14	104643443			KIF26A	NM_015656	Body	chr14:104643173-104644203	Island	ClassA	chr14:104643173-104644203*Island	4	0
cg00016439	18	55018650	rs72927545		ST8SIA3	NM_015879	TSS1500	chr18:55019707-55021605	N_Shore	ClassA	chr18:55019707-55021605*N_Shore	6	0
cg00016481	8	77768353			ZFHX4	NM_024721	Body			ClassC		NA	0
